elapsed_s,x,y,yaw,ball_x,ball_y,ball_captured,bot_mode,steering_state,direction,speed,rotation,kick,dribbler
1.5006396979999863,1119.2744140625,365.0094909667969,0.42658475041389465,,,False,DEFENCE,False,54.01604940295117,0,0,False,False
1.5029900989999305,1119.274169921875,365.0031433105469,0.4267752170562744,,,False,DEFENCE,False,54.016349875708,0,0,False,False
1.5055238950000103,1119.2584228515625,364.9896240234375,0.42668506503105164,,,False,DEFENCE,False,54.01594163952718,0,0,False,False
1.5069400059999225,1119.2462158203125,365.02972412109375,0.4268181324005127,,,False,DEFENCE,False,54.013096970862094,0,0,False,False
1.508351227999924,1119.2369384765625,365.025390625,0.4282153844833374,,,False,DEFENCE,False,54.01267499122637,0,0,False,False
1.509751913999935,1119.2412109375,365.0191650390625,0.42973169684410095,,,False,DEFENCE,False,54.013280278939135,0,0,False,False
1.511165986999913,1119.2340087890625,365.0190124511719,0.4279519021511078,,,False,DEFENCE,False,54.01279215682785,0,0,False,False
1.5125787459999174,1119.2413330078125,365.0145263671875,0.427651047706604,,,False,DEFENCE,False,54.013520550936626,0,0,False,False
1.5139866719999873,1119.23095703125,365.0162353515625,0.42721423506736755,,,False,DEFENCE,False,54.01272091332715,0,0,False,False
1.515912008999976,1119.2333984375,365.0101623535156,0.42798182368278503,,,False,DEFENCE,False,54.01319252722177,0,0,False,False
1.5183081289999336,1119.2138671875,365.0228271484375,0.4289683997631073,,,False,DEFENCE,False,54.011215083943995,0,0,False,False
1.5197639040000013,1119.1986083984375,365.02471923828125,0.42896491289138794,,,False,DEFENCE,False,54.01007023951512,0,0,False,False
1.5221548949999715,1119.1973876953125,365.0315856933594,0.43387219309806824,,,False,DEFENCE,False,54.0096429708605,0,0,False,False
1.5235986709999452,1119.2103271484375,365.02801513671875,0.43537604808807373,,,False,DEFENCE,False,54.01071208155216,0,0,False,False
1.5250348170000052,1119.2086181640625,365.032470703125,0.43904125690460205,,,False,DEFENCE,False,54.010371721730685,0,0,False,False
1.5264958320000233,1119.20068359375,365.0166931152344,0.43891605734825134,,,False,DEFENCE,False,54.01061428514293,0,0,False,False
1.5279211829999895,1119.212158203125,365.0190734863281,0.4402126967906952,,,False,DEFENCE,False,54.0112850905763,0,0,False,False
1.5313201259999687,1119.2259521484375,365.00042724609375,0.44068512320518494,,,False,DEFENCE,False,54.01316659540861,0,0,False,False
1.5337753719999228,1119.230224609375,365.0352783203125,0.4425128698348999,,,False,DEFENCE,False,54.011718585230795,0,0,False,False
1.5352464049999526,1119.2091064453125,365.0540466308594,0.4468774199485779,,,False,DEFENCE,False,54.00932673696392,0,0,False,False
1.5366761629999246,1119.20751953125,365.0582275390625,0.4487448036670685,,,False,DEFENCE,False,54.00900849463286,0,0,False,False
1.5381015319999278,1119.21044921875,365.0524597167969,0.44722968339920044,,,False,DEFENCE,False,54.00949849477477,0,0,False,False
1.5531101939999417,1117.0015869140625,358.29595947265625,0.5870402455329895,,,False,DEFENCE,False,54.19337999867327,0,0,False,False
1.5566253709999955,1117.0303955078125,358.31134033203125,0.58454829454422,,,False,DEFENCE,False,54.19458993274197,0,0,False,False
